CookerStat, GenerateAssetRegistry=0.023320, Initialize=0.144254, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
DDCTransactionIdD311AF1B4EB68362E8AF44BC7806C22C_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C984A14B4C828F52416BF6A1089FF50__2794303F918EAFB779BD9DD2CC4A1B497CF7F231, StartTime=2016.05.27-14.19.14, HierarchicalDDC=, DataSize=840, Duration=27.457808, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_31, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=1.642093, FlushAsyncLoading=0.003666, FlushStreamingFunc=0.056967, BlockTillAllRequestsFinished=0.006661, ResetLoadersForSaveUnMarkAllObjects=0.156581, TagPackageExports=28.104115, BeginCacheForCookedPlatformData=0.006996, SerializeImports=29.562309, GatherLocalizableTextData=19.212368, MarkNames=0.154916, SerializeSummary=0.022985, SerializeNames=0.372794, SerializeGatherableTextData=0.189897, BuildExportMap=0.281844, SortExportsNonSeekfree=4.238654, SortExportsSeekfreeConstructor=0.079621, SortExportsSeekfreeInner=30.695017, SortExportsSeekfree=0.009995, BuildDependencyMap=0.194557, SerializeImportMap=0.018988, SerializeExportMap=0.110272, SerializeDependencyMap=0.024989, SerializeStringAssetReferenceMap=0.002995, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.053311, SerializeExports=38.479042, SerializeBulkData=0.014994, MoveFile=1.352251, UnaccountedTime=1.300950, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_32, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=2.662197, FlushAsyncLoading=0.005327, FlushStreamingFunc=0.082955, BlockTillAllRequestsFinished=0.006996, ResetLoadersForSaveUnMarkAllObjects=0.219878, TagPackageExports=51.709389, BeginCacheForCookedPlatformData=0.010658, SerializeImports=107.313622, GatherLocalizableTextData=37.239059, MarkNames=0.248529, SerializeSummary=0.027318, SerializeNames=0.477739, SerializeGatherableTextData=0.306495, BuildExportMap=0.416771, SortExportsNonSeekfree=6.146599, SortExportsSeekfreeConstructor=0.129927, SortExportsSeekfreeInner=65.048676, SortExportsSeekfree=0.011995, BuildDependencyMap=1.664080, SerializeImportMap=0.031650, SerializeExportMap=0.193559, SerializeDependencyMap=0.039313, SerializeStringAssetReferenceMap=0.006329, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.401011, SerializeExports=66.556503, SerializeBulkData=0.015989, MoveFile=1.892287, UnaccountedTime=2.174132, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_33, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=2.919719, FlushAsyncLoading=0.004333, FlushStreamingFunc=0.064630, BlockTillAllRequestsFinished=0.006661, ResetLoadersForSaveUnMarkAllObjects=0.159580, TagPackageExports=27.508446, BeginCacheForCookedPlatformData=0.008997, SerializeImports=32.623280, GatherLocalizableTextData=18.904877, MarkNames=0.127260, SerializeSummary=0.018656, SerializeNames=0.360135, SerializeGatherableTextData=0.192560, BuildExportMap=0.304498, SortExportsNonSeekfree=4.048429, SortExportsSeekfreeConstructor=0.015657, SortExportsSeekfreeInner=31.975307, SortExportsSeekfree=0.009995, BuildDependencyMap=0.206217, SerializeImportMap=0.019323, SerializeExportMap=0.107605, SerializeDependencyMap=0.024650, SerializeStringAssetReferenceMap=0.002999, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.115609, SerializeExports=38.794868, SerializeBulkData=0.012994, MoveFile=1.341257, UnaccountedTime=0.251863, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_34, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_ChangeSensitivity.uasset, AutoPackageBackupDelegate=0.158582, FlushAsyncLoading=0.006661, FlushStreamingFunc=5.152151, BlockTillAllRequestsFinished=0.015989, ResetLoadersForSaveUnMarkAllObjects=0.220880, TagPackageExports=0.700280, BeginCacheForCookedPlatformData=0.002664, SerializeImports=1.348589, GatherLocalizableTextData=0.563022, MarkNames=0.013657, SerializeSummary=0.012659, SerializeNames=0.065301, SerializeGatherableTextData=0.004664, BuildExportMap=0.046972, SortExportsNonSeekfree=0.045642, SortExportsSeekfreeConstructor=0.061631, SortExportsSeekfreeInner=1.611777, SortExportsSeekfree=0.003662, BuildDependencyMap=0.013661, SerializeImportMap=0.014659, SerializeExportMap=0.009328, SerializeDependencyMap=0.001669, SerializeStringAssetReferenceMap=0.001997, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.253528, SerializeExports=0.989117, SerializeBulkData=0.005331, MoveFile=0.939146, UnaccountedTime=1.156028, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_35, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Saved/Autosaves/Game/NewWidgetBlueprint_Auto2.uasset, AutoPackageBackupDelegate=0.111606, FlushAsyncLoading=0.005331, FlushStreamingFunc=0.068627, BlockTillAllRequestsFinished=0.004996, ResetLoadersForSaveUnMarkAllObjects=0.316493, TagPackageExports=0.010993, BeginCacheForCookedPlatformData=0.001334, SerializeImports=0.532039, GatherLocalizableTextData=0.013657, MarkNames=0.004664, SerializeSummary=0.011995, SerializeNames=0.011660, SerializeGatherableTextData=0.000998, BuildExportMap=0.009663, SortExportsNonSeekfree=0.003330, SortExportsSeekfreeConstructor=0.071295, SortExportsSeekfreeInner=0.012323, SortExportsSeekfree=0.001669, BuildDependencyMap=0.005662, SerializeImportMap=0.039980, SerializeExportMap=0.026319, SerializeDependencyMap=0.001334, SerializeStringAssetReferenceMap=0.001665, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.028316, SerializeExports=0.007331, SerializeBulkData=0.004996, MoveFile=1.509495, UnaccountedTime=0.147253, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_36, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Saved/Autosaves/Game/UI_Debug_ChangeSensitivity_Auto2.uasset, AutoPackageBackupDelegate=3.525048, FlushAsyncLoading=0.005666, FlushStreamingFunc=0.044640, BlockTillAllRequestsFinished=0.003666, ResetLoadersForSaveUnMarkAllObjects=0.145920, TagPackageExports=0.620324, BeginCacheForCookedPlatformData=0.002664, SerializeImports=1.254641, GatherLocalizableTextData=1.404889, MarkNames=0.017658, SerializeSummary=0.011325, SerializeNames=0.083957, SerializeGatherableTextData=0.004664, BuildExportMap=0.055633, SortExportsNonSeekfree=0.055637, SortExportsSeekfreeConstructor=0.008993, SortExportsSeekfreeInner=2.078518, SortExportsSeekfree=0.004664, BuildDependencyMap=0.018325, SerializeImportMap=0.009991, SerializeExportMap=0.011329, SerializeDependencyMap=0.005662, SerializeStringAssetReferenceMap=0.002332, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.209883, SerializeExports=1.139369, SerializeBulkData=0.005666, MoveFile=1.024101, UnaccountedTime=0.186563, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_37, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Saved/Autosaves/Game/UI_Debug_ChangeSensitivity_Auto3.uasset, AutoPackageBackupDelegate=245.148682, FlushAsyncLoading=0.014991, FlushStreamingFunc=0.104610, BlockTillAllRequestsFinished=25.960636, ResetLoadersForSaveUnMarkAllObjects=6.875195, TagPackageExports=1.078736, BeginCacheForCookedPlatformData=0.003662, SerializeImports=15.959837, GatherLocalizableTextData=15.026353, MarkNames=0.041310, SerializeSummary=0.024319, SerializeNames=0.288174, SerializeGatherableTextData=0.188898, BuildExportMap=0.102609, SortExportsNonSeekfree=0.120267, SortExportsSeekfreeConstructor=13.731401, SortExportsSeekfreeInner=28.087460, SortExportsSeekfree=0.007994, BuildDependencyMap=0.024986, SerializeImportMap=0.013992, SerializeExportMap=0.011660, SerializeDependencyMap=0.002667, SerializeStringAssetReferenceMap=24.750971, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.331149, SerializeExports=1.599118, SerializeBulkData=0.162244, MoveFile=7.112731, UnaccountedTime=0.193559, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_38, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Saved/Autosaves/Game/UI_Debug_ChangeSensitivity_Auto4.uasset, AutoPackageBackupDelegate=3.271188, FlushAsyncLoading=0.006329, FlushStreamingFunc=0.062969, BlockTillAllRequestsFinished=0.007328, ResetLoadersForSaveUnMarkAllObjects=0.163242, TagPackageExports=0.717271, BeginCacheForCookedPlatformData=0.003666, SerializeImports=1.558136, GatherLocalizableTextData=16.025801, MarkNames=0.033982, SerializeSummary=0.015989, SerializeNames=0.094615, SerializeGatherableTextData=0.118267, BuildExportMap=0.070296, SortExportsNonSeekfree=0.089616, SortExportsSeekfreeConstructor=0.072960, SortExportsSeekfreeInner=2.438318, SortExportsSeekfree=0.004333, BuildDependencyMap=0.021655, SerializeImportMap=0.009995, SerializeExportMap=0.011660, SerializeDependencyMap=0.004333, SerializeStringAssetReferenceMap=0.002332, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.247527, SerializeExports=1.363248, SerializeBulkData=0.006996, MoveFile=0.993449, UnaccountedTime=0.163577, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_39, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_ChangeSensitivity.uasset, AutoPackageBackupDelegate=2.898063, FlushAsyncLoading=0.005998, FlushStreamingFunc=0.054635, BlockTillAllRequestsFinished=0.006665, ResetLoadersForSaveUnMarkAllObjects=0.153583, TagPackageExports=0.863858, BeginCacheForCookedPlatformData=0.002664, SerializeImports=1.610443, GatherLocalizableTextData=5.532939, MarkNames=0.033315, SerializeSummary=0.014324, SerializeNames=0.107609, SerializeGatherableTextData=0.104941, BuildExportMap=0.074293, SortExportsNonSeekfree=0.249192, SortExportsSeekfreeConstructor=0.068631, SortExportsSeekfreeInner=2.653532, SortExportsSeekfree=0.004329, BuildDependencyMap=0.029653, SerializeImportMap=0.009660, SerializeExportMap=0.014994, SerializeDependencyMap=0.005666, SerializeStringAssetReferenceMap=0.002332, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.381455, SerializeExports=2.148811, SerializeBulkData=0.006996, MoveFile=1.346253, UnaccountedTime=1.268633, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_40, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Saved/Autosaves/Game/UI_Debug_ChangeSensitivity_Auto5.uasset, AutoPackageBackupDelegate=2.569910, FlushAsyncLoading=0.003997, FlushStreamingFunc=0.058305, BlockTillAllRequestsFinished=0.007328, ResetLoadersForSaveUnMarkAllObjects=0.160910, TagPackageExports=5.770139, BeginCacheForCookedPlatformData=0.003666, SerializeImports=2.886403, GatherLocalizableTextData=25.347307, MarkNames=0.037313, SerializeSummary=0.015326, SerializeNames=0.112936, SerializeGatherableTextData=0.223543, BuildExportMap=0.099611, SortExportsNonSeekfree=0.369795, SortExportsSeekfreeConstructor=0.068296, SortExportsSeekfreeInner=3.708616, SortExportsSeekfree=0.004329, BuildDependencyMap=0.038981, SerializeImportMap=0.011660, SerializeExportMap=0.022985, SerializeDependencyMap=0.005331, SerializeStringAssetReferenceMap=0.001997, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.528377, SerializeExports=3.740929, SerializeBulkData=0.007663, MoveFile=1.015771, UnaccountedTime=0.181567, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_41, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/UI_Debug_ChangeSensitivity.uasset, AutoPackageBackupDelegate=3.353480, FlushAsyncLoading=0.004329, FlushStreamingFunc=0.063963, BlockTillAllRequestsFinished=0.004999, ResetLoadersForSaveUnMarkAllObjects=0.154581, TagPackageExports=1.898617, BeginCacheForCookedPlatformData=0.002995, SerializeImports=2.901062, GatherLocalizableTextData=6.396130, MarkNames=0.039976, SerializeSummary=0.014324, SerializeNames=0.118602, SerializeGatherableTextData=0.113271, BuildExportMap=0.107273, SortExportsNonSeekfree=0.374127, SortExportsSeekfreeConstructor=0.064965, SortExportsSeekfreeInner=3.886513, SortExportsSeekfree=0.004333, BuildDependencyMap=0.041645, SerializeImportMap=0.011325, SerializeExportMap=0.023987, SerializeDependencyMap=0.006665, SerializeStringAssetReferenceMap=0.001997, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.567690, SerializeExports=3.576018, SerializeBulkData=0.005666, MoveFile=1.313940, UnaccountedTime=1.251973, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_42, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=104.093399, FlushAsyncLoading=0.017323, FlushStreamingFunc=0.080623, BlockTillAllRequestsFinished=0.011992, ResetLoadersForSaveUnMarkAllObjects=0.319824, TagPackageExports=28.870691, BeginCacheForCookedPlatformData=0.009328, SerializeImports=29.436377, GatherLocalizableTextData=34.980648, MarkNames=0.139255, SerializeSummary=0.018988, SerializeNames=0.354804, SerializeGatherableTextData=0.188231, BuildExportMap=0.282507, SortExportsNonSeekfree=4.024107, SortExportsSeekfreeConstructor=0.118934, SortExportsSeekfreeInner=30.344545, SortExportsSeekfree=0.074290, BuildDependencyMap=0.194561, SerializeImportMap=0.017989, SerializeExportMap=0.107273, SerializeDependencyMap=0.023987, SerializeStringAssetReferenceMap=0.002999, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.192566, SerializeExports=36.564766, SerializeBulkData=0.012327, MoveFile=1.403224, UnaccountedTime=1.305945, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_43, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Saved/Autosaves/Game/UI_Debug_ChangeSensitivity_Auto6.uasset, AutoPackageBackupDelegate=3.420442, FlushAsyncLoading=0.006329, FlushStreamingFunc=0.053972, BlockTillAllRequestsFinished=0.006329, ResetLoadersForSaveUnMarkAllObjects=0.159912, TagPackageExports=2.507612, BeginCacheForCookedPlatformData=0.002999, SerializeImports=3.511723, GatherLocalizableTextData=10.037113, MarkNames=0.053968, SerializeSummary=0.015993, SerializeNames=0.138924, SerializeGatherableTextData=0.124265, BuildExportMap=0.128593, SortExportsNonSeekfree=0.538036, SortExportsSeekfreeConstructor=0.075959, SortExportsSeekfreeInner=4.426550, SortExportsSeekfree=0.004664, BuildDependencyMap=0.048973, SerializeImportMap=0.014324, SerializeExportMap=0.029318, SerializeDependencyMap=0.010662, SerializeStringAssetReferenceMap=0.003662, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.987120, SerializeExports=5.511619, SerializeBulkData=0.009328, MoveFile=1.156691, UnaccountedTime=0.197224, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_44, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=2.054196, FlushAsyncLoading=0.003666, FlushStreamingFunc=0.063296, BlockTillAllRequestsFinished=0.006996, ResetLoadersForSaveUnMarkAllObjects=0.165910, TagPackageExports=29.129219, BeginCacheForCookedPlatformData=0.009328, SerializeImports=31.480581, GatherLocalizableTextData=19.207705, MarkNames=0.139587, SerializeSummary=0.017993, SerializeNames=0.357799, SerializeGatherableTextData=0.184234, BuildExportMap=0.272848, SortExportsNonSeekfree=3.970470, SortExportsSeekfreeConstructor=0.076290, SortExportsSeekfreeInner=31.174749, SortExportsSeekfree=0.008997, BuildDependencyMap=0.181232, SerializeImportMap=0.018988, SerializeExportMap=0.106942, SerializeDependencyMap=0.023987, SerializeStringAssetReferenceMap=0.002664, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.059309, SerializeExports=37.687813, SerializeBulkData=0.013661, MoveFile=8.959707, UnaccountedTime=11.424348, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_45, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=2.065525, FlushAsyncLoading=0.003330, FlushStreamingFunc=0.062630, BlockTillAllRequestsFinished=0.004333, ResetLoadersForSaveUnMarkAllObjects=0.154581, TagPackageExports=28.374634, BeginCacheForCookedPlatformData=0.007328, SerializeImports=29.900457, GatherLocalizableTextData=22.366621, MarkNames=0.156581, SerializeSummary=0.019323, SerializeNames=0.360798, SerializeGatherableTextData=0.211552, BuildExportMap=0.287842, SortExportsNonSeekfree=3.972467, SortExportsSeekfreeConstructor=0.014991, SortExportsSeekfreeInner=34.011513, SortExportsSeekfree=0.011329, BuildDependencyMap=0.180569, SerializeImportMap=0.018988, SerializeExportMap=0.112273, SerializeDependencyMap=0.024319, SerializeStringAssetReferenceMap=0.002999, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.102284, SerializeExports=37.908356, SerializeBulkData=0.012662, MoveFile=1.361247, UnaccountedTime=1.092728, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_46, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=4.339933, FlushAsyncLoading=0.005331, FlushStreamingFunc=0.066295, BlockTillAllRequestsFinished=0.006996, ResetLoadersForSaveUnMarkAllObjects=0.171237, TagPackageExports=27.811277, BeginCacheForCookedPlatformData=0.008330, SerializeImports=29.033270, GatherLocalizableTextData=18.995821, MarkNames=0.131592, SerializeSummary=0.016991, SerializeNames=0.327818, SerializeGatherableTextData=0.180233, BuildExportMap=0.274517, SortExportsNonSeekfree=3.971800, SortExportsSeekfreeConstructor=0.016659, SortExportsSeekfreeInner=33.104015, SortExportsSeekfree=0.009995, BuildDependencyMap=0.193894, SerializeImportMap=0.018656, SerializeExportMap=0.107609, SerializeDependencyMap=0.023987, SerializeStringAssetReferenceMap=0.002995, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.086962, SerializeExports=37.355659, SerializeBulkData=0.012327, MoveFile=1.393896, UnaccountedTime=0.251193, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
SavePackageTransactionIdE5FB1E0F46AAF749FE55C9B34473C4B4_47, Filename=../../../../../../Users/family2/Documents/Unreal Projects/TutorialProject/Content/GameplayPlayerController.uasset, AutoPackageBackupDelegate=2.125490, FlushAsyncLoading=0.002999, FlushStreamingFunc=0.057966, BlockTillAllRequestsFinished=0.003666, ResetLoadersForSaveUnMarkAllObjects=0.150584, TagPackageExports=25.661469, BeginCacheForCookedPlatformData=0.007328, SerializeImports=28.403286, GatherLocalizableTextData=18.695988, MarkNames=0.134259, SerializeSummary=0.020321, SerializeNames=0.343811, SerializeGatherableTextData=0.175901, BuildExportMap=0.275847, SortExportsNonSeekfree=4.198346, SortExportsSeekfreeConstructor=0.085950, SortExportsSeekfreeInner=31.479918, SortExportsSeekfree=0.010327, BuildDependencyMap=0.186231, SerializeImportMap=0.018656, SerializeExportMap=0.107273, SerializeDependencyMap=0.024986, SerializeStringAssetReferenceMap=0.003330, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.120605, SerializeExports=37.354668, SerializeBulkData=0.012327, MoveFile=1.487177, UnaccountedTime=1.339257, RunGuid=RunID2B8E06664E38E5204DD1619074B2CE68
